ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Hellion_Gauntlet,https://gbf.wiki/Hellion_Gauntlet,fire,ssr,3,Hellion Gauntlet,melee,2245,235,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601700.jpg,"Harbinger of Destruction, Strength to Spare"
Hellion_Gauntlet_Incendo,https://gbf.wiki/Hellion_Gauntlet_Incendo,fire,ssr,4,Hellion Gauntlet Incendo,melee,2640,277,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040603300.jpg,"Harbinger of Destruction, Strength to Spare"
Hellion_Gauntlet_Rebirth,https://gbf.wiki/Hellion_Gauntlet_Rebirth,fire,ssr,3,Hellion Gauntlet Rebirth,melee,2265,237,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Hellion_Gauntlet_Rebirth_icon.jpg,"Harbinger of Destruction, Strength to Spare"
Helmholtz_(Fire),https://gbf.wiki/Helmholtz_(Fire),fire,ssr,5,Helmholtz,harp,2826,300,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810900.jpg,"Shredder's Nature, Shredder's Essence"
Helmwige_(Fire),https://gbf.wiki/Helmwige_(Fire),fire,ssr,5,Helmwige,spear,2950,332,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209700.jpg,"Wanderer's Nature, Wanderer's Essence"
Hercules_(Fire),https://gbf.wiki/Hercules_(Fire),fire,ssr,5,Hercules,bow,3806,345,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Hercules_(Fire)_icon.jpg,"Hellfire's Restraint, Slayer of Immortals II, Fire's Celere"
Higurashi,https://gbf.wiki/Higurashi,fire,ssr,4,Higurashi,katana,3642,253,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040913400.jpg,"Transience of Life, Blazing Chain, Inferno's Glory"
Hollowsky_Spear,https://gbf.wiki/Hollowsky_Spear,fire,ssr,4,Hollowsky Spear,spear,2870,320,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040211900.jpg,"Voidforged Lance, Impervious Covenant"
Ifrit_Halberd,https://gbf.wiki/Ifrit_Halberd,fire,ssr,4,Ifrit Halberd,spear,2170,241,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040201400.jpg,"Inferno's Might, Fire's Verity"
Illusion_Scepter,https://gbf.wiki/Illusion_Scepter,fire,ssr,4,Illusion Scepter,staff,2530,334,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040401200.jpg,"Inferno's Might, True Enchantment"
Ipetam_Incendo,https://gbf.wiki/Ipetam_Incendo,fire,ssr,4,Ipetam Incendo,dagger,2710,265,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040104100.jpg,"Hunger for Chaos, The Butcher's Knife"
Ixaba,https://gbf.wiki/Ixaba,fire,ssr,4,Ixaba,katana,3620,236,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040906400.jpg,"Inferno's Might III, Hellfire's Stamina"
Jack-O%27-Brand,https://gbf.wiki/Jack-O%27-Brand,fire,ssr,3,Jack-O'-Brand,dagger,2450,242,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040102000.jpg,Inferno's Might
John_Doe_(Fire),https://gbf.wiki/John_Doe_(Fire),fire,ssr,5,John Doe,gun,3475,231,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510600.jpg,"Gunslinger's Nature, Gunslinger's Essence"
Ka_Pua_U%27i,https://gbf.wiki/Ka_Pua_U%27i,fire,ssr,3,Ka Pua U'i,axe,2223,132,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040314100.jpg,"Blossom's Might, Party's Peak"
Kaladanda,https://gbf.wiki/Kaladanda,fire,ssr,4,Kaladanda,staff,2428,320,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040416300.jpg,"Hellfire's Verity, Hellfire's Progression"
Kanabo_(Fire),https://gbf.wiki/Kanabo_(Fire),fire,ssr,5,Kanabo,staff,2872,348,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417200.jpg,"Warrior Monk's Nature, Warrior Monk's Apex"
Kapilavastu_Incendo,https://gbf.wiki/Kapilavastu_Incendo,fire,ssr,4,Kapilavastu Incendo,staff,2410,320,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040406200.jpg,"Gate of Wisdom, Whispers of Death"
Kerak,https://gbf.wiki/Kerak,fire,ssr,4,Kerak,harp,2952,364,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812000.jpg,"Inferno's Progression, Hellfire's Majesty"
Keraunos_Incendo,https://gbf.wiki/Keraunos_Incendo,fire,ssr,4,Keraunos Incendo,staff,2570,265,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040405300.jpg,"Thunder's Roar, Act of God"
Kiss_of_The_Devil,https://gbf.wiki/Kiss_of_The_Devil,fire,ssr,5,Kiss of The Devil,melee,3098,327,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040614300.jpg,"Strength-Devil's Seduction, Sephira Maxi-Fire, Fire's Majesty"
Kusanagi_(Fire),https://gbf.wiki/Kusanagi_(Fire),fire,ssr,5,Kusanagi,katana,3425,243,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914600.jpg,"Venerator's Nature, Venerator's Apex"
La_Sylphide,https://gbf.wiki/La_Sylphide,fire,ssr,4,La Sylphide,harp,2673,333,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040814300.jpg,"Hellfire's Might, Fire's Sentence, Blaze's Initiation"
Laevateinn,https://gbf.wiki/Laevateinn,fire,ssr,3,Laevateinn,sabre,2565,217,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040000600.jpg,Inferno's Aegis
Langeleik_Incendo,https://gbf.wiki/Langeleik_Incendo,fire,ssr,4,Langeleik Incendo,harp,2480,266,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040802900.jpg,"Lost Song of the Sages, Banquet of Joy"
Logic_Breaker,https://gbf.wiki/Logic_Breaker,fire,ssr,3,Logic Breaker,gun,2836,150,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040516600.jpg,"Hellfire's Celere, Scarlet Craft"
Lohengrin,https://gbf.wiki/Lohengrin,fire,ssr,4,Lohengrin,sabre,3050,260,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040004400.jpg,"Inferno's Might, Preemptive Fire Wall, Loyalty's Flame"
Lord_of_Flames,https://gbf.wiki/Lord_of_Flames,fire,ssr,4,Lord of Flames,sabre,3350,285,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040023700.jpg,"Scarlet Convergence, Fire's Majesty"
Luin,https://gbf.wiki/Luin,fire,ssr,4,Luin,spear,2730,310,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040203900.jpg,"Inferno's Verity, Fire's Enmity, Noble's Dance"
Lulling_Flambeau,https://gbf.wiki/Lulling_Flambeau,fire,ssr,3,Lulling Flambeau,staff,2163,285,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040421600.jpg,"Fire's Majesty, Scarlet Arts"
Lunatic_Broom_(Fire),https://gbf.wiki/Lunatic_Broom_(Fire),fire,ssr,5,Lunatic Broom,staff,2750,365,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040413400.jpg,"Nightbender's Nature, Nightbender's Essence"
Magma_Gauntlet,https://gbf.wiki/Magma_Gauntlet,fire,ssr,3,Magma Gauntlet,melee,2400,252,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040605600.jpg,"Inferno's Might, Fire's Clarity"
Magma_Rush,https://gbf.wiki/Magma_Rush,fire,ssr,4,Magma Rush,staff,2378,330,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040408100.jpg,"Hellfire's Healing, Hellfire's Tempering"
Marquesas,https://gbf.wiki/Marquesas,fire,ssr,5,Marquesas,melee,3015,317,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040617100.jpg,"Armed Blaze, Scarlet Reticle"
Martial_Steel_of_the_Sovereign,https://gbf.wiki/Martial_Steel_of_the_Sovereign,fire,ssr,3,Martial Steel of the Sovereign,katana,2150,150,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040908500.jpg,"Foxflame's Glare, Foxflame's Flicker"
Maverick_(Fire),https://gbf.wiki/Maverick_(Fire),fire,ssr,5,Maverick,bow,3210,293,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040707500.jpg,"Shadowhound's Nature, Shadowhound's Essence"
Medusiana_Floatie,https://gbf.wiki/Medusiana_Floatie,fire,ssr,4,Medusiana Floatie,bow,3206,239,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040711800.jpg,"Hellfire's Stamina, Hellfire's Essence, Scarlet Arts"
Metal_Destroyer,https://gbf.wiki/Metal_Destroyer,fire,ssr,4,Metal Destroyer,katana,3040,230,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040911300.jpg,"Inferno's Might, Volcanic Blade"
Mezieres_(Fire),https://gbf.wiki/Mezieres_(Fire),fire,ssr,5,Mezieres,gun,3033,312,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040512600.jpg,"Dragoon's Nature, Dragoon's Apex"
Misericorde_Incendo,https://gbf.wiki/Misericorde_Incendo,fire,ssr,4,Misericorde Incendo,dagger,2690,270,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040105700.jpg,"Twilight, Wicked Fangs"
Mjolnir_(Fire),https://gbf.wiki/Mjolnir_(Fire),fire,ssr,5,Mjolnir,axe,3977,283,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Mjolnir_(Fire)_icon.jpg,"Hellfire's Fandango, War God's Swing II, Fire's Celere"
Mobius_Strip,https://gbf.wiki/Mobius_Strip,fire,ssr,4,Mobius Strip,harp,2600,280,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040802100.jpg,"Inferno's Might, Terra's Might, Almost Alchemy"
Mortality_Bow,https://gbf.wiki/Mortality_Bow,fire,ssr,4,Mortality Bow,bow,3150,260,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040712900.jpg,"Scarlet Enforcement, Striking Art"
Mortality_Bow_Mk_II,https://gbf.wiki/Mortality_Bow_Mk_II,fire,ssr,4,Mortality Bow Mk II,bow,3422,283,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040713000.jpg,"Scarlet Enforcement, Striking Art"
Murakumo_Incendo,https://gbf.wiki/Murakumo_Incendo,fire,ssr,4,Murakumo Incendo,katana,3000,211,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040902900.jpg,"Spirit of the Morning Star, Greatsnake's Lord-Sword"
Muramasa_Incendo,https://gbf.wiki/Muramasa_Incendo,fire,ssr,4,Muramasa Incendo,katana,3020,207,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040903600.jpg,"Safeguard, Dark Demon-Edge"
My_Little_Mim,https://gbf.wiki/My_Little_Mim,fire,ssr,3,My Little Mim,harp,2228,272,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812900.jpg,"Hellfire's Fandango, Fire's Mystery"
Mysterious_Sword,https://gbf.wiki/Mysterious_Sword,fire,ssr,3,Mysterious Sword,sabre,2065,174,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003300.jpg,Mysterious ATK II
Mystic_Spray_Gun,https://gbf.wiki/Mystic_Spray_Gun,fire,ssr,4,Mystic Spray Gun,gun,3270,210,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040513200.jpg,"Inferno's Might, Fire's Mystery, Arsus Excelsior"
Nebuchad_Incendo,https://gbf.wiki/Nebuchad_Incendo,fire,ssr,4,Nebuchad Incendo,gun,3040,200,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503700.jpg,"God of Death, Consecrated Sacrifice"
New_Year_Kadomatsu_Staff,https://gbf.wiki/New_Year_Kadomatsu_Staff,fire,ssr,3,New Year Kadomatsu Staff,spear,1860,204,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040204900.jpg,"Hellfire's Might, Fire's Verity"
Nilakantha,https://gbf.wiki/Nilakantha,fire,ssr,4,Nilakantha,staff,2590,260,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417900.jpg,"Ironflame's Stamina II, Ironflame's Aegis"
Nine-Realm_Harp_Cardinal,https://gbf.wiki/Nine-Realm_Harp_Cardinal,fire,ssr,3,Nine-Realm Harp Cardinal,harp,2470,275,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040801400.jpg,Inferno's Might
Nine-Realm_Harp_Incendo,https://gbf.wiki/Nine-Realm_Harp_Incendo,fire,ssr,3,Nine-Realm Harp Incendo,harp,2250,250,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040800500.jpg,Inferno's Might
Nirvana_Incendo,https://gbf.wiki/Nirvana_Incendo,fire,ssr,4,Nirvana Incendo,staff,2420,322,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404600.jpg,"Serenity's Mead, Reincarnation"
Oliver_Incendo,https://gbf.wiki/Oliver_Incendo,fire,ssr,4,Oliver Incendo,gun,3030,200,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040502800.jpg,"Loki's Wit, Making a Killing"
One-Rift_Spear_Cardinal,https://gbf.wiki/One-Rift_Spear_Cardinal,fire,ssr,3,One-Rift Spear Cardinal,spear,2570,295,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040203100.jpg,Inferno's Might
One-Rift_Spear_Incendo,https://gbf.wiki/One-Rift_Spear_Incendo,fire,ssr,3,One-Rift Spear Incendo,spear,2440,162,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202200.jpg,Inferno's Might
Original_Sin_(Fire),https://gbf.wiki/Original_Sin_(Fire),fire,ssr,5,Original Sin,sabre,3100,304,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040013200.jpg,"Vigilante's Nature, Vigilante's Essence"
Partly_Powerful_Popgun,https://gbf.wiki/Partly_Powerful_Popgun,fire,ssr,4,Partly Powerful Popgun,gun,3297,218,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040515300.jpg,"Inferno's Glory, Blaze's Ascendancy"
Phoenix_Beakblade,https://gbf.wiki/Phoenix_Beakblade,fire,ssr,3,Phoenix Beakblade,dagger,1930,190,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040101100.jpg,Inferno's Aegis
Phoenix_Wing-Axe,https://gbf.wiki/Phoenix_Wing-Axe,fire,ssr,3,Phoenix Wing-Axe,axe,2120,152,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300500.jpg,Inferno's Aegis
Pilum,https://gbf.wiki/Pilum,fire,ssr,4,Pilum,spear,2610,291,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040200200.jpg,"Inferno's Might, Royal Wing Barrier"
Prototype_Reboot_(Fire),https://gbf.wiki/Prototype_Reboot_(Fire),fire,ssr,5,Prototype Reboot,sabre,3219,268,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040021100.jpg,"Contractor's Nature, Contractor's Apex"
Proximo_Incendo,https://gbf.wiki/Proximo_Incendo,fire,ssr,4,Proximo Incendo,sabre,2690,270,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017500.jpg,"Warspirit's Sword Dance, Two-Sword Tech"
Psycho_Syringe_(Fire),https://gbf.wiki/Psycho_Syringe_(Fire),fire,ssr,5,Psycho Syringe,gun,3065,309,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040509700.jpg,"Doctor's Nature, Doctor's Essence"
Purifying_Thunderbolt,https://gbf.wiki/Purifying_Thunderbolt,fire,ssr,4,Purifying Thunderbolt,bow,3373,295,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040709000.jpg,"Inferno's Sentence, Inferno's Verity"
Ray_of_Zhuque,https://gbf.wiki/Ray_of_Zhuque,fire,ssr,4,Ray of Zhuque,katana,2530,175,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040902500.jpg,Inferno's Might II
Ray_of_Zhuque_Malus,https://gbf.wiki/Ray_of_Zhuque_Malus,fire,ssr,5,Ray of Zhuque Malus,katana,2970,205,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040906700.jpg,"Inferno's Might II, Essence of the South"
Ray_of_Zhuque_Pontus,https://gbf.wiki/Ray_of_Zhuque_Pontus,fire,ssr,5,Ray of Zhuque Pontus,katana,2970,205,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040906600.jpg,"Inferno's Might II, Wings of Divinity"
Ray_of_Zhuque_Regus,https://gbf.wiki/Ray_of_Zhuque_Regus,fire,ssr,5,Ray of Zhuque Regus,katana,2970,205,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040906500.jpg,"Inferno's Might II, Fire's Aegis"
Red_Cyclone,https://gbf.wiki/Red_Cyclone,fire,ssr,3,Red Cyclone,sabre,2122,152,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Red_Cyclone_icon.jpg,"A Thousand Dreams, Ceaseless Striving"
Red_Sphere,https://gbf.wiki/Red_Sphere,fire,ssr,4,Red Sphere,staff,2490,370,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040416900.jpg,"Hellfire's Celere, Fire's Mystery, Hellfire's Progression"
Red_Sun,https://gbf.wiki/Red_Sun,fire,ssr,3,Red Sun,katana,2150,150,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040905600.jpg,"Mifune Style, Zen Impact, Mifune Style, Binary Star"
Refrain_of_Blazing_Vigor,https://gbf.wiki/Refrain_of_Blazing_Vigor,fire,ssr,5,Refrain of Blazing Vigor,harp,3397,419,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040815900.jpg,"Wilnas's Firestorm, Six Pillars' Judgment, Six Dragons' Radiance"
Reputable_Red_Relic,https://gbf.wiki/Reputable_Red_Relic,fire,ssr,3,Reputable Red Relic,spear,2006,273,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Reputable_Red_Relic_icon.jpg,"Bountiful Influence, Bountiful Guidance"
Resentment%27s_Gaze,https://gbf.wiki/Resentment%27s_Gaze,fire,ssr,3,Resentment's Gaze,bow,2042,177,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040712000.jpg,"Armed Blaze, Technical Artistry"
Ridill_(Fire),https://gbf.wiki/Ridill_(Fire),fire,ssr,5,Ridill,sabre,3300,275,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040014400.jpg,"Paragon's Nature, Paragon's Essence"
Ringed_Armguards_(Fire),https://gbf.wiki/Ringed_Armguards_(Fire),fire,ssr,5,Ringed Armguards,melee,2961,345,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040613100.jpg,"Enlightened Monk's Nature, Enlightened Monk's Apex"
Rip_Van_Winkle_(Fire),https://gbf.wiki/Rip_Van_Winkle_(Fire),fire,ssr,5,Rip Van Winkle,harp,2638,339,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812100.jpg,"Kind Woodcutter's Nature, Kind Woodcutter's Apex"
Rocket_Launcher,https://gbf.wiki/Rocket_Launcher,fire,ssr,3,Rocket Launcher,gun,2331,110,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040514700.jpg,"Armed Blaze, Covert Artistry"
Romulus_Spear_Incendo,https://gbf.wiki/Romulus_Spear_Incendo,fire,ssr,4,Romulus Spear Incendo,spear,2580,290,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040204300.jpg,"The Light in the Dark, Warlord's Lance"
Rose_Crystal_Bow,https://gbf.wiki/Rose_Crystal_Bow,fire,ssr,3,Rose Crystal Bow,bow,2250,215,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040706100.jpg,"Blood Rose Brier, Blood Rose Bud"
Rose_Crystal_Wand,https://gbf.wiki/Rose_Crystal_Wand,fire,ssr,3,Rose Crystal Wand,staff,2030,260,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040409500.jpg,"Blood Rose Thorns, Blood Rose Barrier"
Roseate_Aetherial_Bow,https://gbf.wiki/Roseate_Aetherial_Bow,fire,ssr,4,Roseate Aetherial Bow,bow,3090,280,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040703300.jpg,"Hellfire's Might, Hellfire's Dual-Edge, Master of the Arcane"
Rosenbogen_Incendo,https://gbf.wiki/Rosenbogen_Incendo,fire,ssr,4,Rosenbogen Incendo,bow,2810,256,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040702700.jpg,"Arrow Storm, Battlefield Tribulations"
Rudolfina_(Fire),https://gbf.wiki/Rudolfina_(Fire),fire,ssr,5,Rudolfina,dagger,3114,300,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040114200.jpg,"Dancer's Nature, Dancer's Essence"
S.D.,https://gbf.wiki/S.D.,fire,ssr,3,S.D.,sabre,2025,170,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040008800.jpg,Exceed
Sacred_Lance,https://gbf.wiki/Sacred_Lance,fire,ssr,3,Sacred Lance,spear,2240,270,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040212000.jpg,"Inferno's Aegis, Hellfire's Dual-Edge"
Sacred_Sword_of_the_Guardian,https://gbf.wiki/Sacred_Sword_of_the_Guardian,fire,ssr,3,Sacred Sword of the Guardian,sabre,2007,175,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040020700.jpg,"Spirit's Might, Protector of Verona"
Scarlet_Crest_Axe,https://gbf.wiki/Scarlet_Crest_Axe,fire,ssr,4,Scarlet Crest Axe,axe,3090,222,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300700.jpg,"Inferno's Might, Fire Barrier"
Schoolbag,https://gbf.wiki/Schoolbag,fire,ssr,4,Schoolbag,axe,2580,190,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Schoolbag_icon.jpg,"Schoolmates, Aspire to Shine!"
Scimitar_of_Brahman,https://gbf.wiki/Scimitar_of_Brahman,fire,ssr,4,Scimitar of Brahman,sabre,2730,230,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Scimitar_of_Brahman_icon.jpg,"Ironflame's Primacy, Ironflame's Aegis"
Scythe_of_Renunciation,https://gbf.wiki/Scythe_of_Renunciation,fire,ssr,5,Scythe of Renunciation,axe,3870,277,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310700.jpg,"Ironflame's Majesty III, Guiding Revelation, Guiding Gospel"
Scythe_of_Repudiation,https://gbf.wiki/Scythe_of_Repudiation,fire,ssr,5,Scythe of Repudiation,axe,3870,277,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310600.jpg,"Inferno's Majesty, Guiding Revelation, Guiding Gospel"
Selene_(Fire),https://gbf.wiki/Selene_(Fire),fire,ssr,5,Selene,gun,3493,223,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040513800.jpg,"Contractor's Nature, Contractor's Apex"
Sephira_Emerald_Dagger,https://gbf.wiki/Sephira_Emerald_Dagger,fire,ssr,4,Sephira Emerald Dagger,dagger,2608,257,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Dagger_icon.jpg,"Ironflame's Might II, Sephira Fire-Tek"
Sephira_Emerald_Fork,https://gbf.wiki/Sephira_Emerald_Fork,fire,ssr,4,Sephira Emerald Fork,spear,2503,278,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Fork_icon.jpg,"Ironflame's Might II, Sephira Firesoul"
Septian_Burner,https://gbf.wiki/Septian_Burner,fire,ssr,3,Septian Burner,staff,1900,250,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404000.jpg,Flames of Prosperity
Seven-Star_Sword_Cardinal,https://gbf.wiki/Seven-Star_Sword_Cardinal,fire,ssr,3,Seven-Star Sword Cardinal,sabre,2810,242,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003700.jpg,Inferno's Might
Seven-Star_Sword_Incendo,https://gbf.wiki/Seven-Star_Sword_Incendo,fire,ssr,3,Seven-Star Sword Incendo,sabre,2550,220,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Seven-Star_Sword_Incendo_icon.jpg,Inferno's Might
Shadowverse_Gauntlet,https://gbf.wiki/Shadowverse_Gauntlet,fire,ssr,4,Shadowverse Gauntlet,melee,2303,237,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040614200.jpg,"Shadowverse Player, Trump Card"
Sherwood_Bow_(Fire),https://gbf.wiki/Sherwood_Bow_(Fire),fire,ssr,5,Sherwood Bow,bow,3087,320,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040710000.jpg,"Longstrider's Nature, Longstrider's Apex"
Shine_and_Silence,https://gbf.wiki/Shine_and_Silence,fire,ssr,3,Shine and Silence,gun,2701,177,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040516200.jpg,"Hellfire's Stamina, Fire's Fandango"
SHRIMP_Spreader,https://gbf.wiki/SHRIMP_Spreader,fire,ssr,4,SHRIMP Spreader,gun,2561,163,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510500.jpg,"Inferno's Might II, Golden Night Fever"
Sikinnis,https://gbf.wiki/Sikinnis,fire,ssr,3,Sikinnis,harp,2193,279,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812800.jpg,"Inferno's Might, Fire's Aegis"
Six-Ruin_Fist_Cardinal,https://gbf.wiki/Six-Ruin_Fist_Cardinal,fire,ssr,3,Six-Ruin Fist Cardinal,melee,2630,280,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601800.jpg,Inferno's Might
