ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Harp_of_Renunciation,https://gbf.wiki/Harp_of_Renunciation,earth,ssr,5,Harp of Renunciation,harp,3215,340,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040809500.jpg,"Lifetree's Majesty III, Guiding Revelation, Guiding Gospel"
Harp_of_Repudiation,https://gbf.wiki/Harp_of_Repudiation,earth,ssr,5,Harp of Repudiation,harp,3215,340,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040809400.jpg,"Terra's Majesty, Guiding Revelation, Guiding Gospel"
Heart_of_a_Songbird,https://gbf.wiki/Heart_of_a_Songbird,earth,ssr,4,Heart of a Songbird,harp,2760,320,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040813600.jpg,"Terra's Might, Earth's Mystery, Terrae Excelsior"
Hellion_Gauntlet_Terra,https://gbf.wiki/Hellion_Gauntlet_Terra,earth,ssr,4,Hellion Gauntlet Terra,melee,2640,277,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040603500.jpg,"Harbinger of Destruction, Strength to Spare"
Helmholtz_(Earth),https://gbf.wiki/Helmholtz_(Earth),earth,ssr,5,Helmholtz,harp,2826,300,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040811100.jpg,"Shredder's Nature, Shredder's Essence"
Helmwige_(Earth),https://gbf.wiki/Helmwige_(Earth),earth,ssr,5,Helmwige,spear,2950,332,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209900.jpg,"Wanderer's Nature, Wanderer's Essence"
Hercules_(Earth),https://gbf.wiki/Hercules_(Earth),earth,ssr,5,Hercules,bow,3806,345,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Hercules_(Earth)_icon.jpg,"Mountain's Restraint, Slayer of Immortals II, Earth's Celere"
Holiday_Wand,https://gbf.wiki/Holiday_Wand,earth,ssr,3,Holiday Wand,staff,1795,241,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404400.jpg,"Preemptive Amber Barrier, Terra's Healing"
Hollowsky_Axe,https://gbf.wiki/Hollowsky_Axe,earth,ssr,4,Hollowsky Axe,axe,3270,240,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310300.jpg,"Voidfeigned Crag, Contentious Covenant"
Holy_Night_Scepter,https://gbf.wiki/Holy_Night_Scepter,earth,ssr,3,Holy Night Scepter,staff,2148,288,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040416200.jpg,Terra's Mystery
Hrunting,https://gbf.wiki/Hrunting,earth,ssr,4,Hrunting,sabre,3416,294,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040022900.jpg,"Savage Mythology, Abandoned Role, Terra's Enmity"
Ichigo_Hitofuri,https://gbf.wiki/Ichigo_Hitofuri,earth,ssr,4,Ichigo Hitofuri,katana,3512,257,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040910000.jpg,"Terra's Might III, Mountain's Stamina"
In_Full_Whisker,https://gbf.wiki/In_Full_Whisker,earth,ssr,3,In Full Whisker,staff,2173,283,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040421400.jpg,"Terra's Might, Earth's Garrison"
Innocent_Doll,https://gbf.wiki/Innocent_Doll,earth,ssr,3,Innocent Doll,harp,2060,305,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040813400.jpg,"Mountain's Aegis, Earth's Stamina"
Ipetam_Terra,https://gbf.wiki/Ipetam_Terra,earth,ssr,4,Ipetam Terra,dagger,2710,265,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040104300.jpg,"Hunger for Chaos, The Butcher's Knife"
Ished,https://gbf.wiki/Ished,earth,ssr,4,Ished,bow,2845,249,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040711900.jpg,"Ridge's Persistence, Amber Arts"
Jackknife,https://gbf.wiki/Jackknife,earth,ssr,4,Jackknife,dagger,2913,284,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040116000.jpg,"Terra's Bloodshed, Earth's Enmity, Earth's Might"
John_Doe_(Earth),https://gbf.wiki/John_Doe_(Earth),earth,ssr,5,John Doe,gun,3475,231,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510800.jpg,"Gunslinger's Nature, Gunslinger's Essence"
Kanabo_(Earth),https://gbf.wiki/Kanabo_(Earth),earth,ssr,5,Kanabo,staff,2872,348,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417400.jpg,"Warrior Monk's Nature, Warrior Monk's Apex"
Kapilavastu_Terra,https://gbf.wiki/Kapilavastu_Terra,earth,ssr,4,Kapilavastu Terra,staff,2410,320,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040406400.jpg,"Gate of Wisdom, Whispers of Death"
Keraunos,https://gbf.wiki/Keraunos,earth,ssr,3,Keraunos,staff,2105,231,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040402900.jpg,"Thunder's Roar, Act of God"
Keraunos_Rebirth,https://gbf.wiki/Keraunos_Rebirth,earth,ssr,3,Keraunos Rebirth,staff,2200,232,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Keraunos_Rebirth_icon.jpg,"Thunder's Roar, Act of God"
Keraunos_Terra,https://gbf.wiki/Keraunos_Terra,earth,ssr,4,Keraunos Terra,staff,2570,265,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040405500.jpg,"Thunder's Roar, Act of God"
Kraken_Club,https://gbf.wiki/Kraken_Club,earth,ssr,4,Kraken Club,staff,2147,267,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040420300.jpg,"Up in Arms, Hundred Fists"
Kusanagi_(Earth),https://gbf.wiki/Kusanagi_(Earth),earth,ssr,5,Kusanagi,katana,3425,243,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914800.jpg,"Venerator's Nature, Venerator's Apex"
L%27Arc_Qui_ne_Faut,https://gbf.wiki/L%27Arc_Qui_ne_Faut,earth,ssr,4,L'Arc Qui ne Faut,bow,3030,278,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040700300.jpg,"Terra's Might II, Mountain's Verity"
Landslide_Scepter,https://gbf.wiki/Landslide_Scepter,earth,ssr,4,Landslide Scepter,staff,2865,382,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040420500.jpg,"Amber Resonator, Earth's Majesty"
Langeleik_Terra,https://gbf.wiki/Langeleik_Terra,earth,ssr,4,Langeleik Terra,harp,2480,266,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040803100.jpg,"Lost Song of the Sages, Banquet of Joy"
Last_Sahrivar,https://gbf.wiki/Last_Sahrivar,earth,ssr,5,Last Sahrivar,sabre,2982,264,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Last_Sahrivar_icon.jpg,"True Adjudicator's Supremacy, Adjudicator's Revelation"
Lil%27_Macho,https://gbf.wiki/Lil%27_Macho,earth,ssr,3,Lil' Macho,sabre,2082,160,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040024400.jpg,"Armed Grounds, Technical Artistry"
Lovely_Ace,https://gbf.wiki/Lovely_Ace,earth,ssr,4,Lovely Ace,sabre,3033,260,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040021000.jpg,"Terra's Might, Earth's Mystery, Terrae Excelsior"
Lunatic_Broom_(Earth),https://gbf.wiki/Lunatic_Broom_(Earth),earth,ssr,5,Lunatic Broom,staff,2750,365,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040413600.jpg,"Nightbender's Nature, Nightbender's Essence"
Master_Bamboo_Sword,https://gbf.wiki/Master_Bamboo_Sword,earth,ssr,4,Master Bamboo Sword,katana,2890,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040905500.jpg,"Terra's Verity, Earth's Might"
Maverick_(Earth),https://gbf.wiki/Maverick_(Earth),earth,ssr,5,Maverick,bow,3210,293,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040707700.jpg,"Shadowhound's Nature, Shadowhound's Essence"
Medusiana_Staff,https://gbf.wiki/Medusiana_Staff,earth,ssr,4,Medusiana Staff,staff,2520,371,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040414000.jpg,"Terra's Might, Incantation Fang"
Merveilleux,https://gbf.wiki/Merveilleux,earth,ssr,4,Merveilleux,melee,2299,258,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040614900.jpg,"Mountain's Might, Mountain's Grace, Amber Arts"
Mettle,https://gbf.wiki/Mettle,earth,ssr,4,Mettle,axe,3290,240,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040305700.jpg,"Terra's Might, Mutiny's Terra Blade, Earth's Garrison"
Mezieres_(Earth),https://gbf.wiki/Mezieres_(Earth),earth,ssr,5,Mezieres,gun,3033,312,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040512800.jpg,"Dragoon's Nature, Dragoon's Apex"
Midnight_Radiance,https://gbf.wiki/Midnight_Radiance,earth,ssr,3,Midnight Radiance,melee,2340,252,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040611600.jpg,"Terra's Might, Earth's Mystery"
Mirror-Blade_Shard,https://gbf.wiki/Mirror-Blade_Shard,earth,ssr,4,Mirror-Blade Shard,dagger,3180,330,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040110600.jpg,"Terra's Primacy II, Earth's Bladeshield"
Misericorde_Terra,https://gbf.wiki/Misericorde_Terra,earth,ssr,4,Misericorde Terra,dagger,2690,270,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040105900.jpg,"Twilight, Wicked Fangs"
Mjolnir_(Earth),https://gbf.wiki/Mjolnir_(Earth),earth,ssr,5,Mjolnir,axe,3977,283,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Mjolnir_(Earth)_icon.jpg,"Mountain's Fandango, War God's Swing II, Earth's Celere"
Mole_Troupe_Flag,https://gbf.wiki/Mole_Troupe_Flag,earth,ssr,3,Mole Troupe Flag,spear,1839,208,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040218100.jpg,"Armed Grounds, Covert Artistry"
Murakumo_Terra,https://gbf.wiki/Murakumo_Terra,earth,ssr,4,Murakumo Terra,katana,3000,211,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040903100.jpg,"Spirit of the Morning Star, Greatsnake's Lord-Sword"
Muramasa_Terra,https://gbf.wiki/Muramasa_Terra,earth,ssr,4,Muramasa Terra,katana,3020,207,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040903800.jpg,"Safeguard, Dark Demon-Edge"
Mysterious_Hatchet,https://gbf.wiki/Mysterious_Hatchet,earth,ssr,3,Mysterious Hatchet,axe,2141,157,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040303100.jpg,"Mysterious ATK, Mysterious VIT"
Naughty_Witch,https://gbf.wiki/Naughty_Witch,earth,ssr,3,Naughty Witch,gun,2666,184,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040514800.jpg,"Mountain's Celere, Earth's Might"
Nebuchad_Terra,https://gbf.wiki/Nebuchad_Terra,earth,ssr,4,Nebuchad Terra,gun,3040,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503900.jpg,"God of Death, Consecrated Sacrifice"
Neko_Punch_Pro,https://gbf.wiki/Neko_Punch_Pro,earth,ssr,3,Neko Punch Pro,melee,2499,218,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040610900.jpg,"Mountain's Celere, Mountain's Dual-Edge"
Nibelung_Glas,https://gbf.wiki/Nibelung_Glas,earth,ssr,4,Nibelung Glas,melee,3126,243,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040611800.jpg,"Mountain's Sentence, Uncrossable Paradise"
Nibelung_Horn,https://gbf.wiki/Nibelung_Horn,earth,ssr,4,Nibelung Horn,axe,2850,210,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Nibelung_Horn_icon.jpg,"Lifetree's Stamina, Lifetree's Verity II"
Nibelung_Klinge,https://gbf.wiki/Nibelung_Klinge,earth,ssr,4,Nibelung Klinge,katana,2890,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040908900.jpg,"Lifetree's Might II, Lifetree's Truce"
Nibelung_Messer,https://gbf.wiki/Nibelung_Messer,earth,ssr,4,Nibelung Messer,dagger,2590,260,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Nibelung_Messer_icon.jpg,"Lifetree's Enmity, Terrae Excelsior"
Nightmare_Mobilizer,https://gbf.wiki/Nightmare_Mobilizer,earth,ssr,3,Nightmare Mobilizer,gun,2700,180,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040506300.jpg,"Terra's Might, Earth's Dual-Edge"
Nine-Realm_Harp_Ecru,https://gbf.wiki/Nine-Realm_Harp_Ecru,earth,ssr,3,Nine-Realm Harp Ecru,harp,2470,275,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040801700.jpg,Terra's Might
Nine-Realm_Harp_Terra,https://gbf.wiki/Nine-Realm_Harp_Terra,earth,ssr,3,Nine-Realm Harp Terra,harp,2250,250,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040800800.jpg,Terra's Might
Nirvana_Terra,https://gbf.wiki/Nirvana_Terra,earth,ssr,4,Nirvana Terra,staff,2420,322,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404800.jpg,"Serenity's Mead, Reincarnation"
Oliver_Terra,https://gbf.wiki/Oliver_Terra,earth,ssr,4,Oliver Terra,gun,3030,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503000.jpg,"Loki's Wit, Making a Killing"
One-Rift_Spear_Ecru,https://gbf.wiki/One-Rift_Spear_Ecru,earth,ssr,3,One-Rift Spear Ecru,spear,2570,295,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040203400.jpg,Terra's Might
One-Rift_Spear_Terra,https://gbf.wiki/One-Rift_Spear_Terra,earth,ssr,3,One-Rift Spear Terra,spear,2330,265,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202500.jpg,Terra's Might
Original_Sin_(Earth),https://gbf.wiki/Original_Sin_(Earth),earth,ssr,5,Original Sin,sabre,3100,304,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040013400.jpg,"Vigilante's Nature, Vigilante's Essence"
Ouroboros,https://gbf.wiki/Ouroboros,earth,ssr,4,Ouroboros,staff,2520,337,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040401100.jpg,"Terra's Might, Ophidian Servitor"
Parashu,https://gbf.wiki/Parashu,earth,ssr,4,Parashu,axe,3240,237,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300400.jpg,"Terra's Aegis II, Mountain's Might"
Perseus,https://gbf.wiki/Perseus,earth,ssr,4,Perseus,harp,2470,270,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040803600.jpg,"Earth's Majesty, Mountain's Haunt"
Poison_Hand,https://gbf.wiki/Poison_Hand,earth,ssr,3,Poison Hand,melee,1860,204,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040605500.jpg,V-Skill
Prototype_Reboot_(Earth),https://gbf.wiki/Prototype_Reboot_(Earth),earth,ssr,5,Prototype Reboot,sabre,3219,268,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040021300.jpg,"Contractor's Nature, Contractor's Apex"
Proximo_Terra,https://gbf.wiki/Proximo_Terra,earth,ssr,4,Proximo Terra,sabre,2690,270,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017700.jpg,"Warspirit's Sword Dance, Two-Sword Tech"
Psycho_Gauntlet,https://gbf.wiki/Psycho_Gauntlet,earth,ssr,3,Psycho Gauntlet,melee,1882,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040611200.jpg,"Psycho's Might, Playboy Destroyer"
Psycho_Syringe_(Earth),https://gbf.wiki/Psycho_Syringe_(Earth),earth,ssr,5,Psycho Syringe,gun,3065,309,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040509900.jpg,"Doctor's Nature, Doctor's Essence"
Queen%27s_Stinger,https://gbf.wiki/Queen%27s_Stinger,earth,ssr,3,Queen's Stinger,dagger,1915,194,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Queen's_Stinger_icon.jpg,"Royal Gift, Royal Affection"
Rainbow_Hand,https://gbf.wiki/Rainbow_Hand,earth,ssr,3,Rainbow Hand,melee,2329,252,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040611500.jpg,"Mountain's Aegis, Earth's Stamina"
Red_King_Crab,https://gbf.wiki/Red_King_Crab,earth,ssr,3,Red King Crab,sabre,2160,144,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040019600.jpg,"Crustacean's Might, Deathly Pincers"
Red-Wing_Soul,https://gbf.wiki/Red-Wing_Soul,earth,ssr,3,Red-Wing Soul,sabre,2122,152,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040022200.jpg,"Hot Blood's Might, Delinquent Heart"
Reindeer_Horns,https://gbf.wiki/Reindeer_Horns,earth,ssr,3,Reindeer Horns,axe,2175,159,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040303400.jpg,Terra's Might
Renaissance_Harp,https://gbf.wiki/Renaissance_Harp,earth,ssr,3,Renaissance Harp,harp,1872,175,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Renaissance_Harp_icon.jpg,"Suono Forte, Delicate Strings"
Ridill_(Earth),https://gbf.wiki/Ridill_(Earth),earth,ssr,5,Ridill,sabre,3300,275,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040014600.jpg,"Paragon's Nature, Paragon's Essence"
Ringed_Armguards_(Earth),https://gbf.wiki/Ringed_Armguards_(Earth),earth,ssr,5,Ringed Armguards,melee,2961,345,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040613300.jpg,"Enlightened Monk's Nature, Enlightened Monk's Apex"
Rip_Van_Winkle_(Earth),https://gbf.wiki/Rip_Van_Winkle_(Earth),earth,ssr,5,Rip Van Winkle,harp,2638,339,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812300.jpg,"Kind Woodcutter's Nature, Kind Woodcutter's Apex"
Romulus_Spear_Terra,https://gbf.wiki/Romulus_Spear_Terra,earth,ssr,4,Romulus Spear Terra,spear,2580,290,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040204500.jpg,"The Light in the Dark, Warlord's Lance"
Rose_Crystal_Claw,https://gbf.wiki/Rose_Crystal_Claw,earth,ssr,3,Rose Crystal Claw,melee,2200,235,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040607400.jpg,"Bronze Rose Brier, Bronze Rose Bud"
Rose_Crystal_Lance,https://gbf.wiki/Rose_Crystal_Lance,earth,ssr,3,Rose Crystal Lance,spear,2080,250,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040207200.jpg,"Bronze Rose Thorns, Bronze Rose Barrier"
Rosenbogen_Terra,https://gbf.wiki/Rosenbogen_Terra,earth,ssr,4,Rosenbogen Terra,bow,2810,256,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040702900.jpg,"Arrow Storm, Battlefield Tribulations"
Rudolfina_(Earth),https://gbf.wiki/Rudolfina_(Earth),earth,ssr,5,Rudolfina,dagger,3114,300,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040114400.jpg,"Dancer's Nature, Dancer's Essence"
Sahrivar,https://gbf.wiki/Sahrivar,earth,ssr,3,Sahrivar,sabre,2240,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Sahrivar_icon.jpg,Adjudicator's Supremacy
Saintly_Fountain,https://gbf.wiki/Saintly_Fountain,earth,ssr,3,Saintly Fountain,staff,2118,294,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040421100.jpg,"Terra's Trium, Mountain's Restraint"
Sandcastle_Song-Lume,https://gbf.wiki/Sandcastle_Song-Lume,earth,ssr,4,Sandcastle Song-Lume,harp,2590,280,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040801100.jpg,"Terra's Aegis, Zion's Aegis, Mountain's Healing"
Seilenos,https://gbf.wiki/Seilenos,earth,ssr,4,Seilenos,sabre,3054,256,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040022700.jpg,"Terra's Garrison, Terra's Enmity"
Selene_(Earth),https://gbf.wiki/Selene_(Earth),earth,ssr,5,Selene,gun,3493,223,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040514000.jpg,"Contractor's Nature, Contractor's Apex"
Sephira_Emerald_Blade,https://gbf.wiki/Sephira_Emerald_Blade,earth,ssr,4,Sephira Emerald Blade,katana,2891,204,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040909100.jpg,"Lifetree's Might II, Sephira Earth-Tek"
Sephira_Emerald_Duke,https://gbf.wiki/Sephira_Emerald_Duke,earth,ssr,4,Sephira Emerald Duke,melee,2540,271,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Duke_icon.jpg,"Lifetree's Might II, Sephira Earthsoul"
Seven-Star_Sword_Ecru,https://gbf.wiki/Seven-Star_Sword_Ecru,earth,ssr,3,Seven-Star Sword Ecru,sabre,2810,242,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040004000.jpg,Terra's Might
Seven-Star_Sword_Terra,https://gbf.wiki/Seven-Star_Sword_Terra,earth,ssr,3,Seven-Star Sword Terra,sabre,2550,220,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040002800.jpg,Terra's Might
Sherwood_Bow_(Earth),https://gbf.wiki/Sherwood_Bow_(Earth),earth,ssr,5,Sherwood Bow,bow,3087,320,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040710200.jpg,"Longstrider's Nature, Longstrider's Apex"
Shining_Silver,https://gbf.wiki/Shining_Silver,earth,ssr,3,Shining Silver,spear,2291,259,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040218300.jpg,"Mountain's Aegis, Mountain's Garrison"
Six-Ruin_Fist_Ecru,https://gbf.wiki/Six-Ruin_Fist_Ecru,earth,ssr,3,Six-Ruin Fist Ecru,melee,2630,280,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040602100.jpg,Terra's Might
Six-Ruin_Fist_Terra,https://gbf.wiki/Six-Ruin_Fist_Terra,earth,ssr,3,Six-Ruin Fist Terra,melee,2400,250,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601400.jpg,Terra's Might
Skofnung_Terra,https://gbf.wiki/Skofnung_Terra,earth,ssr,4,Skofnung Terra,sabre,2810,244,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040005400.jpg,"Indomitable Loyalty, Sword of the Saviour"
Sky_Piercer_(Earth),https://gbf.wiki/Sky_Piercer_(Earth),earth,ssr,5,Sky Piercer,melee,3562,382,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Sky_Piercer_(Earth)_icon.jpg,"Terra's Enmity, Apocalyptic Power II, Desert Yellow Blow"
Soldier_Bow,https://gbf.wiki/Soldier_Bow,earth,ssr,3,Soldier Bow,bow,2027,180,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040709700.jpg,"A Pro's Tool, Ghost on the Battlefield"
Solomon%27s_Axe,https://gbf.wiki/Solomon%27s_Axe,earth,ssr,4,Solomon's Axe,axe,2849,209,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040305800.jpg,"Terra's Might, Earth's Enmity"
Solomon%27s_Axe_Militis,https://gbf.wiki/Solomon%27s_Axe_Militis,earth,ssr,3,Solomon's Axe Militis,axe,2240,164,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040314600.jpg,"Axe Voltage II, Ridge's Persistence"
Soshu_Masamune,https://gbf.wiki/Soshu_Masamune,earth,ssr,3,Soshu Masamune,katana,2707,180,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040912000.jpg,"Mountain's Celere, Mountain's Clarity"
Soul_Echoer,https://gbf.wiki/Soul_Echoer,earth,ssr,3,Soul Echoer,harp,2094,230,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810100.jpg,"Drum Master's Battery, Indestructible Bachi"
Soul_Echoer_Rebirth,https://gbf.wiki/Soul_Echoer_Rebirth,earth,ssr,3,Soul Echoer Rebirth,harp,2114,232,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810200.jpg,"Drum Master's Battery, Indestructible Bachi"
Soul_Echoer_Terra,https://gbf.wiki/Soul_Echoer_Terra,earth,ssr,4,Soul Echoer Terra,harp,2470,266,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810500.jpg,"Drum Master's Battery, Indestructible Bachi"
Special_Fried_Rice,https://gbf.wiki/Special_Fried_Rice,earth,ssr,3,Special Fried Rice,sabre,2483,228,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040024500.jpg,"Mountain's Verity, Mountain's Aegis"
Sphairai,https://gbf.wiki/Sphairai,earth,ssr,4,Sphairai,melee,2827,302,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040613900.jpg,"Terra's Trium, Mountain's Verity, Primal Pugilism"
Spike_Shooter,https://gbf.wiki/Spike_Shooter,earth,ssr,3,Spike Shooter,bow,2000,190,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040710600.jpg,"Transmutation's Might, Perforating Stake"
Splitting_Axe_of_Midgardsormr,https://gbf.wiki/Splitting_Axe_of_Midgardsormr,earth,ssr,3,Splitting Axe of Midgardsormr,axe,2115,155,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300800.jpg,Terra's Might
