ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Guardian%27s_Xiphos_(Dark),https://gbf.wiki/Guardian%27s_Xiphos_(Dark),dark,ssr,5,Guardian's Xiphos,sabre,3215,279,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040013100.jpg,"Legionnaire's Nature, Legionnaire's Essence"
Guivre_Rod,https://gbf.wiki/Guivre_Rod,dark,ssr,3,Guivre Rod,staff,1750,226,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040408500.jpg,"Intelligence, Dexterity"
Hallowed_Pilgrimage_(Dark),https://gbf.wiki/Hallowed_Pilgrimage_(Dark),dark,ssr,5,Hallowed Pilgrimage,staff,2770,368,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040412100.jpg,"Saint's Nature, Saint's Essence"
Harp_of_Bahamut_Coda,https://gbf.wiki/Harp_of_Bahamut_Coda,dark,ssr,5,Harp of Bahamut Coda,harp,2910,297,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040803800.jpg,"Harvin Animus Utopia, Harvin Animus Parity, Rapidus Harvin Animus"
Harp_of_Bahamut_Nova,https://gbf.wiki/Harp_of_Bahamut_Nova,dark,ssr,3,Harp of Bahamut Nova,harp,2180,231,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040802000.jpg,Harvin Animus Utopia
Hellion_Gauntlet_Nyx,https://gbf.wiki/Hellion_Gauntlet_Nyx,dark,ssr,4,Hellion Gauntlet Nyx,melee,2640,277,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040603800.jpg,"Harbinger of Destruction, Strength to Spare"
Hellward_Dagger,https://gbf.wiki/Hellward_Dagger,dark,ssr,4,Hellward Dagger,dagger,2275,221,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040101600.jpg,"Oblivion's Might, Dark's Dual-Edge"
Helmholtz_(Dark),https://gbf.wiki/Helmholtz_(Dark),dark,ssr,5,Helmholtz,harp,2826,300,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040811400.jpg,"Shredder's Nature, Shredder's Essence"
Helmwige_(Dark),https://gbf.wiki/Helmwige_(Dark),dark,ssr,5,Helmwige,spear,2950,332,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040210200.jpg,"Wanderer's Nature, Wanderer's Essence"
Herb_Basket,https://gbf.wiki/Herb_Basket,dark,ssr,4,Herb Basket,axe,3206,229,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040316200.jpg,"Hatred's Progression, Dark's Grace, Dark's Majesty"
Hercules_(Dark),https://gbf.wiki/Hercules_(Dark),dark,ssr,5,Hercules,bow,3806,345,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Hercules_(Dark)_icon.jpg,"Hatred's Restraint, Slayer of Immortals II, Dark's Celere"
Hermanubis,https://gbf.wiki/Hermanubis,dark,ssr,4,Hermanubis,axe,2980,210,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040307100.jpg,"Hatred's Majesty, Caliginis Excelsior"
Hollow_Purity,https://gbf.wiki/Hollow_Purity,dark,ssr,3,Hollow Purity,katana,1995,180,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040915700.jpg,"Armed Shadow, Covert Artistry"
Hollowsky_Blade,https://gbf.wiki/Hollowsky_Blade,dark,ssr,4,Hollowsky Blade,sabre,3140,260,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040016300.jpg,"Voidbroken Wing, Calamitous Covenant"
Honoikazuchi-no-Okami,https://gbf.wiki/Honoikazuchi-no-Okami,dark,ssr,3,Honoikazuchi-no-Okami,melee,2046,166,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040612600.jpg,"Paramita's Might, Lone Wolf's Karma"
Imaginary_Knuckles,https://gbf.wiki/Imaginary_Knuckles,dark,ssr,4,Imaginary Knuckles,melee,2842,299,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040616700.jpg,"Hatred's Enmity, Hatred's Clarity, Gauntlet's Wrath"
Ipetam,https://gbf.wiki/Ipetam,dark,ssr,3,Ipetam,dagger,2301,224,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040102900.jpg,"Hunger for Chaos, The Butcher's Knife"
Ipetam_Nyx,https://gbf.wiki/Ipetam_Nyx,dark,ssr,4,Ipetam Nyx,dagger,2710,265,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040104600.jpg,"Hunger for Chaos, The Butcher's Knife"
Ipetam_Rebirth,https://gbf.wiki/Ipetam_Rebirth,dark,ssr,3,Ipetam Rebirth,dagger,2320,226,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Ipetam_Rebirth_icon.jpg,"Hunger for Chaos, The Butcher's Knife"
Ishtar,https://gbf.wiki/Ishtar,dark,ssr,4,Ishtar,gun,3310,210,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510300.jpg,"Oblivion's Might, Hatred's Mystery, Hatred's Verity"
John_Doe_(Dark),https://gbf.wiki/John_Doe_(Dark),dark,ssr,5,John Doe,gun,3475,231,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040511100.jpg,"Gunslinger's Nature, Gunslinger's Essence"
Juzumaru,https://gbf.wiki/Juzumaru,dark,ssr,3,Juzumaru,katana,2710,180,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040911600.jpg,"Oblivion's Mystery, Preemptive Shadow Blade"
Kalaurops,https://gbf.wiki/Kalaurops,dark,ssr,4,Kalaurops,staff,2530,333,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040403800.jpg,"Oblivion's Might, Terra's Might, Love Forbidden"
Kanabo_(Dark),https://gbf.wiki/Kanabo_(Dark),dark,ssr,5,Kanabo,staff,2872,348,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417700.jpg,"Warrior Monk's Nature, Warrior Monk's Apex"
Kapilavastu_Nyx,https://gbf.wiki/Kapilavastu_Nyx,dark,ssr,4,Kapilavastu Nyx,staff,2410,320,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040406700.jpg,"Gate of Wisdom, Whispers of Death"
Katana_of_Renunciation,https://gbf.wiki/Katana_of_Renunciation,dark,ssr,5,Katana of Renunciation,katana,3915,269,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040911100.jpg,"Mistfall's Majesty III, Guiding Revelation, Guiding Gospel"
Katana_of_Repudiation,https://gbf.wiki/Katana_of_Repudiation,dark,ssr,5,Katana of Repudiation,katana,3915,269,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040911000.jpg,"Oblivion's Majesty, Guiding Revelation, Guiding Gospel"
Keraunos_Nyx,https://gbf.wiki/Keraunos_Nyx,dark,ssr,4,Keraunos Nyx,staff,2570,265,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040405800.jpg,"Thunder's Roar, Act of God"
Kusanagi_(Dark),https://gbf.wiki/Kusanagi_(Dark),dark,ssr,5,Kusanagi,katana,3425,243,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040915100.jpg,"Venerator's Nature, Venerator's Apex"
Lame_d%27ourlet,https://gbf.wiki/Lame_d%27ourlet,dark,ssr,3,Lame d'ourlet,dagger,2427,232,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040116700.jpg,"Oblivion's Might, Preemptive Shadow Blade"
Langeleik_Nyx,https://gbf.wiki/Langeleik_Nyx,dark,ssr,4,Langeleik Nyx,harp,2480,266,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040803400.jpg,"Lost Song of the Sages, Banquet of Joy"
Luna%27s_Friend,https://gbf.wiki/Luna%27s_Friend,dark,ssr,4,Luna's Friend,staff,2073,231,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040409300.jpg,"Let's Play, Soul Resonance"
Lunar_Bearer,https://gbf.wiki/Lunar_Bearer,dark,ssr,3,Lunar Bearer,staff,1899,196,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040418700.jpg,"Natural Satellite's Might, Lunatic Effect"
Lunatic_Broom_(Dark),https://gbf.wiki/Lunatic_Broom_(Dark),dark,ssr,5,Lunatic Broom,staff,2750,365,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040413900.jpg,"Nightbender's Nature, Nightbender's Essence"
Lyst_Sin,https://gbf.wiki/Lyst_Sin,dark,ssr,4,Lyst Sin,sabre,3010,250,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003600.jpg,"Oblivion's Might, Hoarfrost's Might, Possessive Passion"
Majestas,https://gbf.wiki/Majestas,dark,ssr,4,Majestas,staff,2440,320,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040414600.jpg,"Hatred's Garrison, Hatred's Majesty"
Marriage_Ring,https://gbf.wiki/Marriage_Ring,dark,ssr,3,Marriage Ring,melee,2359,246,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040617700.jpg,"Oblivion's Might, Dark's Restraint"
Master_Key,https://gbf.wiki/Master_Key,dark,ssr,4,Master Key,axe,3300,170,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040309800.jpg,"Oblivion's Might, Visitor in the Night"
Maverick_(Dark),https://gbf.wiki/Maverick_(Dark),dark,ssr,5,Maverick,bow,3210,293,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040708000.jpg,"Shadowhound's Nature, Shadowhound's Essence"
Mezieres_(Dark),https://gbf.wiki/Mezieres_(Dark),dark,ssr,5,Mezieres,gun,3033,312,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040513100.jpg,"Dragoon's Nature, Dragoon's Apex"
Mikazuki,https://gbf.wiki/Mikazuki,dark,ssr,3,Mikazuki,katana,2695,184,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040902400.jpg,"Oblivion's Enmity, Dark's Verity"
Miming%27s_Baselard,https://gbf.wiki/Miming%27s_Baselard,dark,ssr,4,Miming's Baselard,dagger,2910,280,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040113300.jpg,"Hatred's Celere, Hatred's Clarity, Dark's Trium"
Misericorde_Nyx,https://gbf.wiki/Misericorde_Nyx,dark,ssr,4,Misericorde Nyx,dagger,2690,270,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040106200.jpg,"Twilight, Wicked Fangs"
Mistilteinn,https://gbf.wiki/Mistilteinn,dark,ssr,4,Mistilteinn,sabre,2980,244,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003100.jpg,"Oblivion's Might, Inferno's Aegis, Bloodsip Flash"
Mjolnir_(Dark),https://gbf.wiki/Mjolnir_(Dark),dark,ssr,5,Mjolnir,axe,3977,283,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Mjolnir_(Dark)_icon.jpg,"Hatred's Fandango, War God's Swing II, Dark's Celere"
Murakumo_Nyx,https://gbf.wiki/Murakumo_Nyx,dark,ssr,4,Murakumo Nyx,katana,3000,211,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040903400.jpg,"Spirit of the Morning Star, Greatsnake's Lord-Sword"
Muramasa,https://gbf.wiki/Muramasa,dark,ssr,3,Muramasa,katana,2563,175,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040900400.jpg,"Safeguard, Dark Demon-Edge"
Muramasa_Nyx,https://gbf.wiki/Muramasa_Nyx,dark,ssr,4,Muramasa Nyx,katana,3020,207,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040904100.jpg,"Safeguard, Dark Demon-Edge"
Muramasa_Rebirth,https://gbf.wiki/Muramasa_Rebirth,dark,ssr,3,Muramasa Rebirth,katana,2585,177,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Muramasa_Rebirth_icon.jpg,"Safeguard, Dark Demon-Edge"
Nebuchad,https://gbf.wiki/Nebuchad,dark,ssr,3,Nebuchad,gun,2585,167,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503500.jpg,"God of Death, Consecrated Sacrifice"
Nebuchad_Nyx,https://gbf.wiki/Nebuchad_Nyx,dark,ssr,4,Nebuchad Nyx,gun,3040,200,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040504200.jpg,"God of Death, Consecrated Sacrifice"
Nebuchad_Rebirth,https://gbf.wiki/Nebuchad_Rebirth,dark,ssr,3,Nebuchad Rebirth,gun,2605,169,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Nebuchad_Rebirth_icon.jpg,"God of Death, Consecrated Sacrifice"
Nine-Realm_Harp_Nyx,https://gbf.wiki/Nine-Realm_Harp_Nyx,dark,ssr,3,Nine-Realm Harp Nyx,harp,2250,250,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040801000.jpg,Oblivion's Might
Nine-Realm_Harp_Obsidian,https://gbf.wiki/Nine-Realm_Harp_Obsidian,dark,ssr,3,Nine-Realm Harp Obsidian,harp,2470,275,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040801900.jpg,Oblivion's Might
Nirvana_Nyx,https://gbf.wiki/Nirvana_Nyx,dark,ssr,4,Nirvana Nyx,staff,2420,322,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040405100.jpg,"Serenity's Mead, Reincarnation"
Nox_Meteorum,https://gbf.wiki/Nox_Meteorum,dark,ssr,3,Nox Meteorum,bow,2435,241,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040713100.jpg,Oblivion's Stamina
Obscuritas,https://gbf.wiki/Obscuritas,dark,ssr,4,Obscuritas,staff,2355,307,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040408700.jpg,"Oblivion's Might II, Preemptive Shadow Barrier"
Obsidian_Sword,https://gbf.wiki/Obsidian_Sword,dark,ssr,3,Obsidian Sword,sabre,1980,164,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040004900.jpg,Preemptive Shadow Barrier
Oliver_Nyx,https://gbf.wiki/Oliver_Nyx,dark,ssr,4,Oliver Nyx,gun,3030,200,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503300.jpg,"Loki's Wit, Making a Killing"
One-Rift_Spear_Nyx,https://gbf.wiki/One-Rift_Spear_Nyx,dark,ssr,3,One-Rift Spear Nyx,spear,2330,265,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202700.jpg,Oblivion's Might
One-Rift_Spear_Obsidian,https://gbf.wiki/One-Rift_Spear_Obsidian,dark,ssr,3,One-Rift Spear Obsidian,spear,2570,295,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040203600.jpg,Oblivion's Might
Original_Sin_(Dark),https://gbf.wiki/Original_Sin_(Dark),dark,ssr,5,Original Sin,sabre,3100,304,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040013700.jpg,"Vigilante's Nature, Vigilante's Essence"
Ouroboros_Treat,https://gbf.wiki/Ouroboros_Treat,dark,ssr,4,Ouroboros Treat,staff,2670,350,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404200.jpg,"Oblivion's Might, Hatred's Healing, Dark's Aegis"
Pain_and_Suffering,https://gbf.wiki/Pain_and_Suffering,dark,ssr,4,Pain and Suffering,axe,2260,500,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040314300.jpg,"Purgatory's Pact, Axe Voltage II, Purgatory's Quintessence"
Pain_of_Death,https://gbf.wiki/Pain_of_Death,dark,ssr,5,Pain of Death,dagger,3173,312,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040113200.jpg,"Lovers-Death's Demise, Sephira Maxi-Dark, Dark's Majesty"
Pantoufle_de_Machine,https://gbf.wiki/Pantoufle_de_Machine,dark,ssr,3,Pantoufle de Machine,axe,2123,152,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040316000.jpg,"Resilient Shadow, Synchronized Artistry"
Parazonium,https://gbf.wiki/Parazonium,dark,ssr,4,Parazonium,dagger,3200,310,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040108700.jpg,"Oblivion's Might III, Dark's Trium"
Phantasmas,https://gbf.wiki/Phantasmas,dark,ssr,4,Phantasmas,gun,2938,191,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040506200.jpg,"Oblivion's Heed, Hatred's Majesty"
Pi%C3%B1a_Bestiary,https://gbf.wiki/Pi%C3%B1a_Bestiary,dark,ssr,4,Piña Bestiary,staff,2230,250,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417000.jpg,"Mysterious ATK II, Unidentified Forbidden Oomph"
Pistol_of_Bahamut_Coda,https://gbf.wiki/Pistol_of_Bahamut_Coda,dark,ssr,5,Pistol of Bahamut Coda,gun,3525,229,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040504500.jpg,"Concrio Albus, Incursio Albus"
Pistol_of_Bahamut_Nova,https://gbf.wiki/Pistol_of_Bahamut_Nova,dark,ssr,3,Pistol of Bahamut Nova,gun,2645,171,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040502300.jpg,Harvin Animus Dominion
Plasma_Ripper,https://gbf.wiki/Plasma_Ripper,dark,ssr,3,Plasma Ripper,gun,2141,148,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040512000.jpg,"Rending's Might, Excess Voltage"
Plumeria_Scepter,https://gbf.wiki/Plumeria_Scepter,dark,ssr,4,Plumeria Scepter,staff,2669,333,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040420700.jpg,"Oblivion's Enmity, Graphite Arts, Purgatory's Marvel"
Predator_Claw,https://gbf.wiki/Predator_Claw,dark,ssr,4,Predator Claw,melee,2867,294,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040612800.jpg,"Hatred's Trium, Dark's Verity, Purgatory's Fortitude"
Prototype,https://gbf.wiki/Prototype,dark,ssr,3,Prototype,sabre,2550,210,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040011100.jpg,"Oblivion's Might, Realm Binder"
Prototype_Reboot_(Dark),https://gbf.wiki/Prototype_Reboot_(Dark),dark,ssr,5,Prototype Reboot,sabre,3219,268,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040021600.jpg,"Contractor's Nature, Contractor's Apex"
Proximo_Nyx,https://gbf.wiki/Proximo_Nyx,dark,ssr,4,Proximo Nyx,sabre,2690,270,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040018000.jpg,"Warspirit's Sword Dance, Two-Sword Tech"
Psycho_Syringe_(Dark),https://gbf.wiki/Psycho_Syringe_(Dark),dark,ssr,5,Psycho Syringe,gun,3065,309,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510200.jpg,"Doctor's Nature, Doctor's Essence"
Qilin_Bow,https://gbf.wiki/Qilin_Bow,dark,ssr,5,Qilin Bow,bow,3285,296,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040706000.jpg,"Oblivion's Tyranny II, Culmination of Nightfall"
Qilin_Lyre,https://gbf.wiki/Qilin_Lyre,dark,ssr,5,Qilin Lyre,harp,2915,300,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040805900.jpg,"Oblivion's Might II, Harbinger of the Dusk of Nightfall"
Qilin_Sword,https://gbf.wiki/Qilin_Sword,dark,ssr,5,Qilin Sword,sabre,3310,275,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040010000.jpg,"Clouds of Nightfall, Scales of Nightfall"
Raffiniert_Arquebus,https://gbf.wiki/Raffiniert_Arquebus,dark,ssr,4,Raffiniert Arquebus,gun,3287,209,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040515700.jpg,"Oblivion's Might, Oblivion's Mystery, Caliginis Excelsior"
Ramsund_Militis,https://gbf.wiki/Ramsund_Militis,dark,ssr,3,Ramsund Militis,staff,1857,241,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040419600.jpg,"Staff Voltage II, Purgatory's Fortitude"
Ramulus,https://gbf.wiki/Ramulus,dark,ssr,3,Ramulus,spear,2400,264,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202800.jpg,"Oblivion's Aegis, Ventosus's Might"
Ridill_(Dark),https://gbf.wiki/Ridill_(Dark),dark,ssr,5,Ridill,sabre,3300,275,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040014900.jpg,"Paragon's Nature, Paragon's Essence"
Ringed_Armguards_(Dark),https://gbf.wiki/Ringed_Armguards_(Dark),dark,ssr,5,Ringed Armguards,melee,2961,345,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040613600.jpg,"Enlightened Monk's Nature, Enlightened Monk's Apex"
Rip_Van_Winkle_(Dark),https://gbf.wiki/Rip_Van_Winkle_(Dark),dark,ssr,5,Rip Van Winkle,harp,2638,339,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812600.jpg,"Kind Woodcutter's Nature, Kind Woodcutter's Apex"
Rodentius,https://gbf.wiki/Rodentius,dark,ssr,3,Rodentius,gun,2711,175,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040511900.jpg,"Hatred's Stamina, Hatred's Dual-Edge"
Romulus_Spear_Nyx,https://gbf.wiki/Romulus_Spear_Nyx,dark,ssr,4,Romulus Spear Nyx,spear,2580,290,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040204800.jpg,"The Light in the Dark, Warlord's Lance"
Rosen_Maiden,https://gbf.wiki/Rosen_Maiden,dark,ssr,3,Rosen Maiden,spear,2360,260,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202000.jpg,Oblivion's Might
Rosenbogen_Nyx,https://gbf.wiki/Rosenbogen_Nyx,dark,ssr,4,Rosenbogen Nyx,bow,2810,256,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040703200.jpg,"Arrow Storm, Battlefield Tribulations"
Rudolfina_(Dark),https://gbf.wiki/Rudolfina_(Dark),dark,ssr,5,Rudolfina,dagger,3114,300,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040114700.jpg,"Dancer's Nature, Dancer's Essence"
Ruling_Pen,https://gbf.wiki/Ruling_Pen,dark,ssr,4,Ruling Pen,melee,2830,300,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040610700.jpg,"Oblivion's Might, Hatred's Verity, Graphite Craft"
Scales_of_Dominion,https://gbf.wiki/Scales_of_Dominion,dark,ssr,4,Scales of Dominion,staff,2440,320,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040415800.jpg,"Graphite Arts, Absolute Equality"
Scarlet_Sapphire,https://gbf.wiki/Scarlet_Sapphire,dark,ssr,3,Scarlet Sapphire,melee,2364,245,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040616800.jpg,"Hatred's Primacy, Hatred's Healing"
Schwarz_Lightning,https://gbf.wiki/Schwarz_Lightning,dark,ssr,4,Schwarz Lightning,sabre,3230,220,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040022100.jpg,"Hatred's Primacy, Hatred's Restraint"
Scissorhands,https://gbf.wiki/Scissorhands,dark,ssr,3,Scissorhands,melee,2140,150,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040603900.jpg,"Hatred's Might, Dark's Aegis"
Scythe_of_Belial_(SSR),https://gbf.wiki/Scythe_of_Belial_(SSR),dark,ssr,3,Scythe of Belial,axe,2565,187,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310500.jpg,"Debauchery's Sway II, Dark's Majesty"
Scythe_of_Darkherald,https://gbf.wiki/Scythe_of_Darkherald,dark,ssr,4,Scythe of Darkherald,axe,3100,230,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310800.jpg,"Debauchery's Sway III, Dark's Majesty"
Sea_of_Dreams,https://gbf.wiki/Sea_of_Dreams,dark,ssr,3,Sea of Dreams,staff,2158,286,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040421900.jpg,"Hatred's Stamina, Dark's Sentence"
Sealing_Staff,https://gbf.wiki/Sealing_Staff,dark,ssr,5,Sealing Staff,staff,2330,303,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040412800.jpg,"Darkness Concealer, Smiling Is Magic"
Second_Star,https://gbf.wiki/Second_Star,dark,ssr,3,Second Star,katana,2160,148,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040902200.jpg,Strength
Selene_(Dark),https://gbf.wiki/Selene_(Dark),dark,ssr,5,Selene,gun,3493,223,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040514300.jpg,"Contractor's Nature, Contractor's Apex"
Sephira_Emerald_Reaper,https://gbf.wiki/Sephira_Emerald_Reaper,dark,ssr,4,Sephira Emerald Reaper,axe,2875,278,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Reaper_icon.jpg,"Mistfall's Might II, Sephira Dark-Tek"
Seven-Star_Sword_Nyx,https://gbf.wiki/Seven-Star_Sword_Nyx,dark,ssr,3,Seven-Star Sword Nyx,sabre,2550,220,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003000.jpg,Oblivion's Might
Seven-Star_Sword_Obsidian,https://gbf.wiki/Seven-Star_Sword_Obsidian,dark,ssr,3,Seven-Star Sword Obsidian,sabre,2810,242,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040004200.jpg,Oblivion's Might
Shadow_Viperlance,https://gbf.wiki/Shadow_Viperlance,dark,ssr,4,Shadow Viperlance,spear,2720,290,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040210300.jpg,"Hatred's Celere, Mutinous Flare"
Shark_Bite,https://gbf.wiki/Shark_Bite,dark,ssr,3,Shark Bite,axe,2103,156,./Weapon Lists_Dark - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310900.jpg,"Shark Attack!, Shark Control"
