ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
John_Doe_(Wind),https://gbf.wiki/John_Doe_(Wind),wind,ssr,5,John Doe,gun,3475,231,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510900.jpg,"Gunslinger's Nature, Gunslinger's Essence"
Joyeuse,https://gbf.wiki/Joyeuse,wind,ssr,4,Joyeuse,sabre,3090,264,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040001300.jpg,"Ventosus's Might II, Whirlwind's Dual-Edge"
Kaguya%27s_Folding_Fan,https://gbf.wiki/Kaguya%27s_Folding_Fan,wind,ssr,4,Kaguya's Folding Fan,dagger,3105,333,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040117200.jpg,"Optimus Exalto Aeros, Wind's Fandango, Ventosus's Demolishment"
Kahuan_Leiomano,https://gbf.wiki/Kahuan_Leiomano,wind,ssr,3,Kahuan Leiomano,axe,2143,148,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040313700.jpg,"Warrioress's Might, War-Beast Bond"
Kanabo_(Wind),https://gbf.wiki/Kanabo_(Wind),wind,ssr,5,Kanabo,staff,2872,348,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417500.jpg,"Warrior Monk's Nature, Warrior Monk's Apex"
Kapilavastu_Ventus,https://gbf.wiki/Kapilavastu_Ventus,wind,ssr,4,Kapilavastu Ventus,staff,2410,320,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040406500.jpg,"Gate of Wisdom, Whispers of Death"
Keraunos_Ventus,https://gbf.wiki/Keraunos_Ventus,wind,ssr,4,Keraunos Ventus,staff,2570,265,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040405600.jpg,"Thunder's Roar, Act of God"
Kerykeion,https://gbf.wiki/Kerykeion,wind,ssr,4,Kerykeion,staff,2530,323,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040400200.jpg,"Ventosus's Might, Seven Gem Barrier"
Khopesh,https://gbf.wiki/Khopesh,wind,ssr,3,Khopesh,sabre,2042,168,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040019000.jpg,"Bloodthirsty Deities, Shield-Tearing Dance"
Kusanagi_(Wind),https://gbf.wiki/Kusanagi_(Wind),wind,ssr,5,Kusanagi,katana,3425,243,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914900.jpg,"Venerator's Nature, Venerator's Apex"
Langeleik_Ventus,https://gbf.wiki/Langeleik_Ventus,wind,ssr,4,Langeleik Ventus,harp,2480,266,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040803200.jpg,"Lost Song of the Sages, Banquet of Joy"
Last_Storm_Blade,https://gbf.wiki/Last_Storm_Blade,wind,ssr,4,Last Storm Blade,katana,2900,200,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040909000.jpg,"Stormwyrm's Heroism II, Stormwyrm's Essence"
Last_Storm_Harp,https://gbf.wiki/Last_Storm_Harp,wind,ssr,4,Last Storm Harp,harp,2400,260,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Last_Storm_Harp_icon.jpg,"Stormwyrm's Stamina, Stormwyrm's Verity II"
Last_Storm_Lance,https://gbf.wiki/Last_Storm_Lance,wind,ssr,4,Last Storm Lance,spear,2490,280,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Last_Storm_Lance_icon.jpg,"Stormwyrm's Might, Stormwyrm's Abandon"
Le_Fay,https://gbf.wiki/Le_Fay,wind,ssr,4,Le Fay,dagger,2570,290,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040109000.jpg,"Ventosus's Tyranny, Ventosus's Trium"
Love_Eternal,https://gbf.wiki/Love_Eternal,wind,ssr,4,Love Eternal,dagger,3200,320,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040105400.jpg,"Ventosus's Might III, Whirlwind's Primacy"
Lunatic_Broom_(Wind),https://gbf.wiki/Lunatic_Broom_(Wind),wind,ssr,5,Lunatic Broom,staff,2750,365,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040413700.jpg,"Nightbender's Nature, Nightbender's Essence"
Lupercalia,https://gbf.wiki/Lupercalia,wind,ssr,4,Lupercalia,spear,2780,320,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040213600.jpg,"Ventosus's Might, Jade Arts, Rouge Pierre Tempest"
Majestic_Royal_Pole,https://gbf.wiki/Majestic_Royal_Pole,wind,ssr,3,Majestic Royal Pole,staff,1765,234,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404100.jpg,"Whirlwind's Might, Wind's Aegis"
Mammon_Glove,https://gbf.wiki/Mammon_Glove,wind,ssr,3,Mammon Glove,melee,1890,199,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040602600.jpg,Ventosus's Aegis
Mandjet,https://gbf.wiki/Mandjet,wind,ssr,4,Mandjet,axe,3135,179,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040315400.jpg,"Tranquility's Persistence, Whirlwind's Progression"
Maverick_(Wind),https://gbf.wiki/Maverick_(Wind),wind,ssr,5,Maverick,bow,3210,293,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040707800.jpg,"Shadowhound's Nature, Shadowhound's Essence"
Melody_of_Judgement,https://gbf.wiki/Melody_of_Judgement,wind,ssr,5,Melody of Judgement,harp,2921,363,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040813300.jpg,"Emperor-Judgement's Awakening, Sephira Maxi-Wind, Wind's Majesty"
Mezieres_(Wind),https://gbf.wiki/Mezieres_(Wind),wind,ssr,5,Mezieres,gun,3033,312,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040512900.jpg,"Dragoon's Nature, Dragoon's Apex"
Misericorde,https://gbf.wiki/Misericorde,wind,ssr,3,Misericorde,dagger,2285,227,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040105500.jpg,"Twilight, Wicked Fangs"
Misericorde_Rebirth,https://gbf.wiki/Misericorde_Rebirth,wind,ssr,3,Misericorde Rebirth,dagger,2305,229,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Misericorde_Rebirth_icon.jpg,"Twilight, Wicked Fangs"
Misericorde_Ventus,https://gbf.wiki/Misericorde_Ventus,wind,ssr,4,Misericorde Ventus,dagger,2690,270,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040106000.jpg,"Twilight, Wicked Fangs"
Mjolnir_(Wind),https://gbf.wiki/Mjolnir_(Wind),wind,ssr,5,Mjolnir,axe,3977,283,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Mjolnir_(Wind)_icon.jpg,"Whirlwind's Fandango, War God's Swing II, Wind's Celere"
Murakumo_Ventus,https://gbf.wiki/Murakumo_Ventus,wind,ssr,4,Murakumo Ventus,katana,3000,211,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040903200.jpg,"Spirit of the Morning Star, Greatsnake's Lord-Sword"
Muramasa_Ventus,https://gbf.wiki/Muramasa_Ventus,wind,ssr,4,Muramasa Ventus,katana,3020,207,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040903900.jpg,"Safeguard, Dark Demon-Edge"
Murcielago,https://gbf.wiki/Murcielago,wind,ssr,4,Murcielago,bow,3409,310,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040711700.jpg,"Sangre Caliente, Robar Tiempo, Ventosus's Glory"
Mysterian_Holy_Scepter,https://gbf.wiki/Mysterian_Holy_Scepter,wind,ssr,3,Mysterian Holy Scepter,staff,1740,227,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Mysterian_Holy_Scepter_icon.jpg,"Mysteries of Mysteria, Breath of Mysteria"
Mysterious_Wand,https://gbf.wiki/Mysterious_Wand,wind,ssr,3,Mysterious Wand,staff,1685,240,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040401600.jpg,Mysterious VIT II
Nalakuvara,https://gbf.wiki/Nalakuvara,wind,ssr,4,Nalakuvara,spear,2580,290,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040205300.jpg,"Whirlwind's Betrayal, Ventosus's Tyranny"
Nebuchad_Ventus,https://gbf.wiki/Nebuchad_Ventus,wind,ssr,4,Nebuchad Ventus,gun,3040,200,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040504000.jpg,"God of Death, Consecrated Sacrifice"
Nephthys_Fork,https://gbf.wiki/Nephthys_Fork,wind,ssr,3,Nephthys Fork,spear,1855,207,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040201300.jpg,Ventosus's Might
Nephthys_Kris,https://gbf.wiki/Nephthys_Kris,wind,ssr,3,Nephthys Kris,dagger,1930,192,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040101200.jpg,Ventosus's Aegis
New_Year_Kadomatsu_Gun,https://gbf.wiki/New_Year_Kadomatsu_Gun,wind,ssr,3,New Year Kadomatsu Gun,gun,2166,143,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040506400.jpg,"Shoots and Leaves, Ventosus's Might"
Night_Rider,https://gbf.wiki/Night_Rider,wind,ssr,3,Night Rider,melee,2334,251,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040617800.jpg,"Ventosus's Might, Wind's Verity"
Nine-Realm_Harp_Sage,https://gbf.wiki/Nine-Realm_Harp_Sage,wind,ssr,3,Nine-Realm Harp Sage,harp,2470,275,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040801600.jpg,Ventosus's Might
Nine-Realm_Harp_Ventus,https://gbf.wiki/Nine-Realm_Harp_Ventus,wind,ssr,3,Nine-Realm Harp Ventus,harp,2250,250,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040800700.jpg,Ventosus's Might
Nirvana_Ventus,https://gbf.wiki/Nirvana_Ventus,wind,ssr,4,Nirvana Ventus,staff,2420,322,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040404900.jpg,"Serenity's Mead, Reincarnation"
Nostalgic_Coffee_Jelly,https://gbf.wiki/Nostalgic_Coffee_Jelly,wind,ssr,3,Nostalgic Coffee Jelly,melee,2340,250,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040617200.jpg,"Whirlwind's Stamina, Wind's Celere"
Oliver,https://gbf.wiki/Oliver,wind,ssr,3,Oliver,gun,2571,170,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501600.jpg,"Loki's Wit, Making a Killing"
Oliver_Rebirth,https://gbf.wiki/Oliver_Rebirth,wind,ssr,3,Oliver Rebirth,gun,2595,171,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Oliver_Rebirth_icon.jpg,"Loki's Wit, Making a Killing"
Oliver_Ventus,https://gbf.wiki/Oliver_Ventus,wind,ssr,4,Oliver Ventus,gun,3030,200,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503100.jpg,"Loki's Wit, Making a Killing"
One-Rift_Spear_Sage,https://gbf.wiki/One-Rift_Spear_Sage,wind,ssr,3,One-Rift Spear Sage,spear,2570,295,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040203300.jpg,Ventosus's Might
One-Rift_Spear_Ventus,https://gbf.wiki/One-Rift_Spear_Ventus,wind,ssr,3,One-Rift Spear Ventus,spear,2330,265,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202400.jpg,Ventosus's Might
Onyx_Stormbringer,https://gbf.wiki/Onyx_Stormbringer,wind,ssr,4,Onyx Stormbringer,axe,2965,213,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040305600.jpg,"Whirlwind's Stamina, Gale Green Blow"
Original_Sin_(Wind),https://gbf.wiki/Original_Sin_(Wind),wind,ssr,5,Original Sin,sabre,3100,304,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040013500.jpg,"Vigilante's Nature, Vigilante's Essence"
Orleans_Standard,https://gbf.wiki/Orleans_Standard,wind,ssr,4,Orleans Standard,spear,2430,350,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040210900.jpg,"Ventosus's Aegis, Oracle's Allegiance"
Peridot_Crossbow,https://gbf.wiki/Peridot_Crossbow,wind,ssr,4,Peridot Crossbow,gun,2619,173,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040513500.jpg,"Stormwyrm's Might II, Stormwyrm's Progression II"
Petit_Bouquet_de_Fleurs,https://gbf.wiki/Petit_Bouquet_de_Fleurs,wind,ssr,4,Petit Bouquet de Fleurs,staff,2588,351,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040419800.jpg,"Ventosus's Healing, Whirlwind's Majesty"
Piercing_Galewing,https://gbf.wiki/Piercing_Galewing,wind,ssr,4,Piercing Galewing,dagger,3185,317,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040116800.jpg,"Tranquility's Pact, Dagger Voltage II, Tranquility's Quintessence"
Pink_Fan,https://gbf.wiki/Pink_Fan,wind,ssr,4,Pink Fan,melee,2215,231,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040607300.jpg,Mysterious ATK II
Plume_of_Suparna,https://gbf.wiki/Plume_of_Suparna,wind,ssr,4,Plume of Suparna,dagger,2599,258,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040107900.jpg,"Wind's Healing, Ventosus's Might II"
Plume_of_Suparna_Militis,https://gbf.wiki/Plume_of_Suparna_Militis,wind,ssr,3,Plume of Suparna Militis,dagger,2046,203,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040115400.jpg,"Dagger Voltage II, Tranquility's Exertion"
Prayer_of_Grand_Gales,https://gbf.wiki/Prayer_of_Grand_Gales,wind,ssr,5,Prayer of Grand Gales,staff,3302,439,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040422200.jpg,"Ewiyar's Gale, Six Pillars' Judgment, Six Dragons' Radiance"
Promise,https://gbf.wiki/Promise,wind,ssr,3,Promise,staff,1990,198,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040401700.jpg,Ventosus's Might
Prototype_Reboot_(Wind),https://gbf.wiki/Prototype_Reboot_(Wind),wind,ssr,5,Prototype Reboot,sabre,3219,268,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040021400.jpg,"Contractor's Nature, Contractor's Apex"
Proximo,https://gbf.wiki/Proximo,wind,ssr,3,Proximo,sabre,2387,203,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017300.jpg,"Warspirit's Sword Dance, Two-Sword Tech"
Proximo_Rebirth,https://gbf.wiki/Proximo_Rebirth,wind,ssr,3,Proximo Rebirth,sabre,2410,205,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017400.jpg,"Warspirit's Sword Dance, Two-Sword Tech"
Proximo_Ventus,https://gbf.wiki/Proximo_Ventus,wind,ssr,4,Proximo Ventus,sabre,2690,270,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017800.jpg,"Warspirit's Sword Dance, Two-Sword Tech"
Psycho_Syringe_(Wind),https://gbf.wiki/Psycho_Syringe_(Wind),wind,ssr,5,Psycho Syringe,gun,3065,309,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040510000.jpg,"Doctor's Nature, Doctor's Essence"
Qinglong_Manewhip,https://gbf.wiki/Qinglong_Manewhip,wind,ssr,4,Qinglong Manewhip,sabre,2290,200,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040008900.jpg,"Ventosus's First Dash, Ventosus's Might"
Qinglong_Spear,https://gbf.wiki/Qinglong_Spear,wind,ssr,4,Qinglong Spear,spear,2180,240,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040204000.jpg,Ventosus's Might II
Qinglong_Spear_Malus,https://gbf.wiki/Qinglong_Spear_Malus,wind,ssr,5,Qinglong Spear Malus,spear,2560,279,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040207800.jpg,"Ventosus's Might II, Essence of the East"
Qinglong_Spear_Pontus,https://gbf.wiki/Qinglong_Spear_Pontus,wind,ssr,5,Qinglong Spear Pontus,spear,2560,279,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040207700.jpg,"Ventosus's Might II, Scales of Wrath"
Qinglong_Spear_Regus,https://gbf.wiki/Qinglong_Spear_Regus,wind,ssr,5,Qinglong Spear Regus,spear,2560,279,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040207600.jpg,"Ventosus's Might II, Whirlwind's Verity"
Raijodo,https://gbf.wiki/Raijodo,wind,ssr,3,Raijodo,bow,2490,230,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040710900.jpg,"Whirlwind's Mystery, Whirlwind's Verity"
Ray_Gun,https://gbf.wiki/Ray_Gun,wind,ssr,3,Ray Gun,gun,2571,203,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040511700.jpg,"Ventosus's Might, Wind's Restraint"
Returner_Staff,https://gbf.wiki/Returner_Staff,wind,ssr,3,Returner Staff,staff,2090,310,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040414400.jpg,Ventosus's Might
Reunion,https://gbf.wiki/Reunion,wind,ssr,4,Reunion,dagger,3200,310,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040108200.jpg,"Ventosus's Might III, Wind's Majesty"
Rhomphaia,https://gbf.wiki/Rhomphaia,wind,ssr,4,Rhomphaia,spear,3132,351,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040217400.jpg,"Cyclonic Strike, Electrifying Onslaught, Ventosus's Majesty"
Ridill_(Wind),https://gbf.wiki/Ridill_(Wind),wind,ssr,5,Ridill,sabre,3300,275,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040014700.jpg,"Paragon's Nature, Paragon's Essence"
Rin%27s_Maracas,https://gbf.wiki/Rin%27s_Maracas,wind,ssr,4,Rin's Maracas,melee,2282,241,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040611900.jpg,"School Idol, If You're Smiling, Any Day Is Okay!"
Ring_of_Raphael_(SSR),https://gbf.wiki/Ring_of_Raphael_(SSR),wind,ssr,3,Ring of Raphael (SSR),bow,2460,220,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040705700.jpg,"Raphael's Blessing II, Wind's Majesty"
Ring_of_Wandergale,https://gbf.wiki/Ring_of_Wandergale,wind,ssr,4,Ring of Wandergale,bow,2970,270,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040709100.jpg,"Raphael's Blessing III, Wind's Majesty"
Ringed_Armguards_(Wind),https://gbf.wiki/Ringed_Armguards_(Wind),wind,ssr,5,Ringed Armguards,melee,2961,345,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040613400.jpg,"Enlightened Monk's Nature, Enlightened Monk's Apex"
Rip_Van_Winkle_(Wind),https://gbf.wiki/Rip_Van_Winkle_(Wind),wind,ssr,5,Rip Van Winkle,harp,2638,339,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040812400.jpg,"Kind Woodcutter's Nature, Kind Woodcutter's Apex"
Romulus_Spear_Ventus,https://gbf.wiki/Romulus_Spear_Ventus,wind,ssr,4,Romulus Spear Ventus,spear,2580,290,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040204600.jpg,"The Light in the Dark, Warlord's Lance"
Rose_Crystal_Axe,https://gbf.wiki/Rose_Crystal_Axe,wind,ssr,3,Rose Crystal Axe,axe,2300,210,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040307000.jpg,"Emerald Rose Brier, Emerald Rose Bud"
Rose_Crystal_Knife,https://gbf.wiki/Rose_Crystal_Knife,wind,ssr,3,Rose Crystal Knife,dagger,2225,220,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040108400.jpg,"Emerald Rose Thorns, Emerald Rose Barrier"
Rosenbogen,https://gbf.wiki/Rosenbogen,wind,ssr,3,Rosenbogen,bow,2388,217,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701700.jpg,"Arrow Storm, Battlefield Tribulations"
Rosenbogen_Rebirth,https://gbf.wiki/Rosenbogen_Rebirth,wind,ssr,3,Rosenbogen Rebirth,bow,2410,219,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Rosenbogen_Rebirth_icon.jpg,"Arrow Storm, Battlefield Tribulations"
Rosenbogen_Ventus,https://gbf.wiki/Rosenbogen_Ventus,wind,ssr,4,Rosenbogen Ventus,bow,2810,256,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040703000.jpg,"Arrow Storm, Battlefield Tribulations"
Rudolfina_(Wind),https://gbf.wiki/Rudolfina_(Wind),wind,ssr,5,Rudolfina,dagger,3114,300,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040114500.jpg,"Dancer's Nature, Dancer's Essence"
Sagittarius_Bow,https://gbf.wiki/Sagittarius_Bow,wind,ssr,4,Sagittarius Bow,bow,2358,214,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040700900.jpg,"Ventosus's Aegis, Wind's Might"
Selene_(Wind),https://gbf.wiki/Selene_(Wind),wind,ssr,5,Selene,gun,3493,223,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040514100.jpg,"Contractor's Nature, Contractor's Apex"
Sephira_Emerald_Bow,https://gbf.wiki/Sephira_Emerald_Bow,wind,ssr,4,Sephira Emerald Bow,bow,2720,247,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Bow_icon.jpg,"Stormwyrm's Might II, Sephira Windsoul"
Sephira_Emerald_Sword,https://gbf.wiki/Sephira_Emerald_Sword,wind,ssr,4,Sephira Emerald Sword,sabre,2731,233,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Sword_icon.jpg,"Stormwyrm's Might II, Sephira Wind-Tek"
Sette_di_Spade,https://gbf.wiki/Sette_di_Spade,wind,ssr,4,Sette di Spade,sabre,3130,266,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040024300.jpg,"Sword's Wrath, Sword's Charge"
Sette_di_Spade_Mk_II,https://gbf.wiki/Sette_di_Spade_Mk_II,wind,ssr,4,Sette di Spade Mk II,sabre,3401,289,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040025200.jpg,"Sword's Wrath, Sword's Charge"
Seven-Star_Sword_Sage,https://gbf.wiki/Seven-Star_Sword_Sage,wind,ssr,3,Seven-Star Sword Sage,sabre,2810,242,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003900.jpg,Ventosus's Might
Seven-Star_Sword_Ventus,https://gbf.wiki/Seven-Star_Sword_Ventus,wind,ssr,3,Seven-Star Sword Ventus,sabre,2550,220,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040002700.jpg,Ventosus's Might
Shekhinah_Bow,https://gbf.wiki/Shekhinah_Bow,wind,ssr,4,Shekhinah Bow,bow,3040,276,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040700100.jpg,"Ventosus's Might II, Whirlwind's Clarity"
Sherwood_Bow_(Wind),https://gbf.wiki/Sherwood_Bow_(Wind),wind,ssr,5,Sherwood Bow,bow,3087,320,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040710300.jpg,"Longstrider's Nature, Longstrider's Apex"
Silver_Bow,https://gbf.wiki/Silver_Bow,wind,ssr,4,Silver Bow,bow,2365,211,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040705600.jpg,"Forest Blessing, Forest Dweller's Insight"
Sinensis,https://gbf.wiki/Sinensis,wind,ssr,3,Sinensis,katana,2715,180,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040908100.jpg,"Ventosus's Might, Immortal Dragonblood"
Six-Ruin_Fist_Sage,https://gbf.wiki/Six-Ruin_Fist_Sage,wind,ssr,3,Six-Ruin Fist Sage,melee,2630,280,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040602000.jpg,Ventosus's Might
Six-Ruin_Fist_Ventus,https://gbf.wiki/Six-Ruin_Fist_Ventus,wind,ssr,3,Six-Ruin Fist Ventus,melee,2400,250,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601300.jpg,Ventosus's Might
Skofnung_Ventus,https://gbf.wiki/Skofnung_Ventus,wind,ssr,4,Skofnung Ventus,sabre,2810,244,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040005500.jpg,"Indomitable Loyalty, Sword of the Saviour"
Sky_Ace,https://gbf.wiki/Sky_Ace,wind,ssr,4,Sky Ace,katana,3554,249,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040911500.jpg,"Ventosus's Glory, Wind's Fandango"
Sky_Piercer_(Wind),https://gbf.wiki/Sky_Piercer_(Wind),wind,ssr,5,Sky Piercer,melee,3562,382,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Sky_Piercer_(Wind)_icon.jpg,"Ventosus's Enmity, Apocalyptic Power II, Gale Green Blow"
Snap_Blade,https://gbf.wiki/Snap_Blade,wind,ssr,4,Snap Blade,sabre,2566,158,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Snap_Blade_icon.jpg,"Flesh Ripper, Vertical Maneuvering Assault"
Soul_Echoer_Ventus,https://gbf.wiki/Soul_Echoer_Ventus,wind,ssr,4,Soul Echoer Ventus,harp,2470,266,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810600.jpg,"Drum Master's Battery, Indestructible Bachi"
Spada_di_Vento,https://gbf.wiki/Spada_di_Vento,wind,ssr,4,Spada di Vento,axe,3264,242,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040316800.jpg,"Jade Enforcement, Zenith Art"
Spada_di_Vento_Mk_II,https://gbf.wiki/Spada_di_Vento_Mk_II,wind,ssr,4,Spada di Vento Mk II,axe,3546,263,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040316900.jpg,"Jade Enforcement, Zenith Art"
